pe_02x,pe_02y,pe_02z,pe_3x,pe_3y,pe_3z,he_02x,he_02y,he_02z,he_3x,he_3y,he_3z,max_x,max_y,max_z,min_x,min_y,min_z,pianch_x,pianch_y,pianch_z,average_x,average_y,average_z,std_x,std_y,std_z,eng_x,eng_y,eng_z,class
2,1,0,0,0,0,0.06640625,0.05859375,0,0,0,0,0.327209,0.276963,0.1724195,-0.3188335,-0.1773005,-0.1701545,0.6460425,0.4542635,0.342574,-0.040496545,-0.002154932,-0.034119732,0.139702721,0.09682814,0.073917927,5.417785996,2.401369751,1.697936256,T
2,0,0,0,0,0,0.0234375,0,0,0,0,0,0.207626,0.190062,0.0839835,-0.2799115,-0.163046,-0.1566145,0.4875375,0.353108,0.240598,-0.013895058,0.015465582,-0.023261889,0.118927821,0.07934371,0.059113048,3.670439273,1.673098964,1.033620909,T
2,0,0,0,0,0,0.0234375,0,0,0,0,0,0.207626,0.190062,0.0839835,-0.123498,-0.052224,-0.0639685,0.331124,0.242286,0.147952,0.014777829,0.038597914,-0.005150146,0.073301985,0.048351452,0.03392744,1.431659088,0.981371255,0.301490884,T
0,0,0,0,0,0,0,0,0,0,0,0,-0.007563,0.026545,-0.013429,-0.5345425,-0.4162395,-0.2200705,0.5269795,0.4427845,0.2066415,-0.029982979,0.007187181,-0.025707333,0.07595424,0.059932943,0.034065748,1.707913542,0.932816632,0.466924455,T
2,1,2,0,0,0,0.1484375,0.1484375,0.05859375,0,0,0,0.5902035,0.565443,0.2676285,-0.636782,-0.574032,-0.2757705,1.2269855,1.139475,0.543399,-0.000281463,0.022295498,-0.01452084,0.238196427,0.217946088,0.106147382,14.52482999,12.28787919,2.938609987,T
3,2,3,0,0,0,0.2265625,0.2265625,0.10546875,0,0,0,0.8119655,0.6919165,0.310025,-0.636782,-0.574032,-0.2757705,1.4487475,1.2659485,0.5857955,0.01496779,0.030209879,-0.008506097,0.311735067,0.277498993,0.134904525,24.9353375,19.94800465,4.677598009,T
1,1,1,0,0,0,0.078125,0.078125,0.046875,0,0,0,0.8119655,0.6919165,0.310025,-0.588479,-0.4762265,-0.241209,1.4004445,1.168143,0.551234,-0.019455984,0.00857501,-0.021718693,0.224890162,0.191434931,0.096456251,13.04463331,9.400614588,2.503002258,T
3,2,1,0,0,0,0.08984375,0.078125,0.01953125,0,0,0,0.7293855,0.5711025,0.2396,-0.8005665,-0.6035715,-0.348241,1.529952,1.174674,0.587841,-0.006695268,0.022934259,-0.017158393,0.239393303,0.1813199,0.093932709,14.68266376,8.551664932,2.334442064,T
3,2,1,0,0,0,0.08984375,0.078125,0.01953125,0,0,0,0.7293855,0.5711025,0.2396,-0.8005665,-0.6035715,-0.348241,1.529952,1.174674,0.587841,-0.001992589,0.028960339,-0.01557434,0.229558762,0.169117036,0.08681004,13.49151,7.537292578,1.99154962,T
0,0,0,0,0,0,0,0,0,0,0,0,0.0130955,0.05303,-0.0047265,-0.047232,0.004014,-0.0243815,0.0603275,0.049016,0.019655,-0.014144728,0.020301955,-0.017521339,0.006905027,0.005150965,0.002882782,0.063624769,0.112719838,0.081025777,T
1,1,2,0,0,0,0.07421875,0.0859375,0.078125,0,0,0,1.091789,1.108687,0.416998,-0.9006545,-1.152289,-0.6858635,1.9924435,2.260976,1.1028615,-0.01592444,-0.002238767,-0.036414899,0.300046975,0.372017959,0.19398693,23.11238796,35.43101277,9.974311366,T
3,2,2,0,0,0,0.21875,0.234375,0.11328125,0,0,0,1.091789,1.108687,0.416998,-0.9006545,-1.152289,-0.6858635,1.9924435,2.260976,1.1028615,-0.001981438,0.009437016,-0.029550469,0.428410232,0.470614128,0.217322509,46.98605278,56.72116796,12.31506282,T
1,0,0,0,0,0,0.0234375,0,0,0,0,0,0.218573,0.1514675,0.124396,-0.2586335,-0.1596495,-0.165927,0.4772065,0.311117,0.290323,-0.022279593,0.002871829,-0.024081477,0.099478187,0.066820052,0.063324454,2.660922589,1.145138928,1.175595338,T
0,0,0,0,0,0,0,0,0,0,0,0,0.0078695,0.029155,-0.0116845,-0.3473955,-0.27266,-0.2764105,0.355265,0.301815,0.264726,-0.040917689,-0.009949862,-0.045426309,0.081264046,0.072726707,0.065475371,2.12086848,1.379471444,1.627810436,T
0,0,0,0,0,0,0,0,0,0,0,0,0.120529,0.132173,0.090347,-0.3473955,-0.27266,-0.2764105,0.4679245,0.404833,0.3667575,-0.028720562,0.001343486,-0.03585223,0.091706833,0.081894819,0.074138328,2.364988455,1.717394773,1.737445137,T
2,1,1,0,0,0,0.1015625,0.109375,0.10546875,0,0,0,1.4940265,1.6140565,0.990309,-0.1689045,-0.0858865,-0.0594015,1.662931,1.699943,1.0497105,0.112460089,0.150200883,0.069661136,0.354259817,0.36607135,0.230589853,35.3783535,40.1041062,14.85908733,T
4,3,2,0,0,0,0.1484375,0.1875,0.12890625,0,0,0,1.4940265,1.6140565,0.990309,-1.3587375,-1.502389,-1.174007,2.852764,3.1164455,2.164316,0.013340078,0.052703823,-0.012115088,0.496616558,0.550653798,0.379697443,63.18250458,78.33808597,36.9452793,T
2,2,1,0,0,0,0.046875,0.078125,0.0234375,0,0,0,0.348161,0.4659005,0.229192,-1.3587375,-1.502389,-1.174007,1.7068985,1.9682895,1.403199,-0.09940049,-0.066486228,-0.091019442,0.316060604,0.38300224,0.280663007,28.1122197,38.68887079,22.29468767,T
1,1,1,0,0,0,0.08203125,0.08203125,0.078125,0,0,0,0.943631,0.941001,0.7262845,-0.9569065,-0.790619,-0.667788,1.9005375,1.73162,1.3940725,-0.027174909,0.01538971,-0.019964082,0.295915643,0.270185096,0.21793233,22.60670153,18.74886513,12.26102323,T
1,1,1,0,0,0,0.08203125,0.08203125,0.078125,0,0,0,0.943631,0.941001,0.7262845,-0.9569065,-0.790619,-0.667788,1.9005375,1.73162,1.3940725,-0.025361998,0.013951089,-0.018937043,0.296864499,0.271227844,0.218406931,22.72621429,18.88254381,12.30376957,T
1,1,1,0,0,0,0.0859375,0.0859375,0.0859375,0,0,0,1.17237,1.016215,0.8427775,-0.582547,-0.420008,-0.4167515,1.754917,1.436223,1.259529,-0.02284094,0.015753854,-0.015731578,0.317376451,0.262520749,0.231006221,25.92039888,17.70657198,13.72475481,T
1,1,1,0,0,0,0.0859375,0.0859375,0.0859375,0,0,0,1.17237,1.016215,0.8427775,-0.582547,-0.420008,-0.4167515,1.754917,1.436223,1.259529,-0.019975294,0.020914014,-0.014872903,0.316598201,0.261464457,0.230583161,25.76255791,17.61350834,13.66800927,T
6,3,3,0,0,0,0.1875,0.1171875,0.13671875,0,0,0,1.8442395,1.4679545,1.5405185,-1.6935245,-2.3274225,-1.8008625,3.537764,3.795377,3.341381,-0.006851105,-0.0577403,-0.073257681,0.640101835,0.590853884,0.607917173,104.903035,90.22855117,95.98744082,T
6,6,7,0,0,0,0.1875,0.3203125,0.30859375,0,0,0,1.8442395,1.4679545,1.5405185,-1.6935245,-2.3274225,-1.8008625,3.537764,3.795377,3.341381,0.010646986,0.022297107,0.010872016,0.642157824,0.626111141,0.64192535,105.595001,100.4836517,105.5198252,T
6,12,9,0,0,0,0.375,0.5703125,0.51953125,0,0,0,1.485651,1.1785745,1.9016895,-0.200183,-0.7535015,-0.6391455,1.685834,1.932076,2.540835,0.273134082,0.369551776,0.35563499,0.388406635,0.359329577,0.479279078,57.79285895,68.15225119,91.30975448,T
8,10,5,0,0,0,0.4765625,0.3828125,0.34765625,0,0,0,1.6367255,1.1785745,1.9016895,-1.9982495,-2.022916,-2.7937875,3.634975,3.2014905,4.695477,0.109309646,-0.047591278,-0.189257609,0.8408414,0.804045423,1.060377406,184.0664403,166.0832819,297.0518022,T
4,4,1,0,0,0,0.21484375,0.17578125,0.171875,0,0,0,1.6731375,1.123927,1.8100515,-1.9982495,-2.022916,-2.7937875,3.671387,3.146843,4.603839,-0.190565918,-0.246376428,-0.323967014,0.829911402,0.693757915,0.996660318,185.6538013,138.813057,281.2662767,T
3,6,2,0,0,0,0.26171875,0.29296875,0.21484375,0,0,0,1.6731375,1.123927,1.8100515,-1.3786505,-0.8683435,-0.8248545,3.051788,1.9922705,2.634906,-0.042809449,0.07778427,0.132193527,0.550212841,0.387868129,0.508211102,77.97093842,40.0680225,70.61041017,T
3,4,1,0,0,0,0.2109375,0.19140625,0.04296875,0,0,0,0.533504,0.379501,0.2414835,-0.7842405,-0.6021075,-0.4216055,1.3177445,0.9816085,0.663089,-0.015375518,0.010163986,-0.021360759,0.278046225,0.207108384,0.14318543,19.85204058,11.00738378,5.365793708,T
2,1,0,0,0,0,0.06640625,0.05859375,0,0,0,0,0.327209,0.276963,0.1724195,-0.3188335,-0.1773005,-0.1701545,0.6460425,0.4542635,0.342574,-0.040496545,-0.002154932,-0.034119732,0.139702721,0.09682814,0.073917927,5.417785996,2.401369751,1.697936256,T
2,0,0,0,0,0,0.0234375,0,0,0,0,0,0.207626,0.190062,0.0839835,-0.2799115,-0.163046,-0.1566145,0.4875375,0.353108,0.240598,-0.013895058,0.015465582,-0.023261889,0.118927821,0.07934371,0.059113048,3.670439273,1.673098964,1.033620909,T
2,0,0,0,0,0,0.0234375,0,0,0,0,0,0.207626,0.190062,0.0839835,-0.123498,-0.052224,-0.0639685,0.331124,0.242286,0.147952,0.014777829,0.038597914,-0.005150146,0.073301985,0.048351452,0.03392744,1.431659088,0.981371255,0.301490884,T
0,0,0,0,0,0,0,0,0,0,0,0,-0.007563,0.026545,-0.013429,-0.5345425,-0.4162395,-0.2200705,0.5269795,0.4427845,0.2066415,-0.029982979,0.007187181,-0.025707333,0.07595424,0.059932943,0.034065748,1.707913542,0.932816632,0.466924455,T
2,1,2,0,0,0,0.1484375,0.1484375,0.05859375,0,0,0,0.5902035,0.565443,0.2676285,-0.636782,-0.574032,-0.2757705,1.2269855,1.139475,0.543399,-0.000281463,0.022295498,-0.01452084,0.238196427,0.217946088,0.106147382,14.52482999,12.28787919,2.938609987,T
3,2,3,0,0,0,0.2265625,0.2265625,0.10546875,0,0,0,0.8119655,0.6919165,0.310025,-0.636782,-0.574032,-0.2757705,1.4487475,1.2659485,0.5857955,0.01496779,0.030209879,-0.008506097,0.311735067,0.277498993,0.134904525,24.9353375,19.94800465,4.677598009,T
1,1,1,0,0,0,0.078125,0.078125,0.046875,0,0,0,0.8119655,0.6919165,0.310025,-0.588479,-0.4762265,-0.241209,1.4004445,1.168143,0.551234,-0.019455984,0.00857501,-0.021718693,0.224890162,0.191434931,0.096456251,13.04463331,9.400614588,2.503002258,T
3,2,1,0,0,0,0.08984375,0.078125,0.01953125,0,0,0,0.7293855,0.5711025,0.2396,-0.8005665,-0.6035715,-0.348241,1.529952,1.174674,0.587841,-0.006695268,0.022934259,-0.017158393,0.239393303,0.1813199,0.093932709,14.68266376,8.551664932,2.334442064,T
3,2,1,0,0,0,0.08984375,0.078125,0.01953125,0,0,0,0.7293855,0.5711025,0.2396,-0.8005665,-0.6035715,-0.348241,1.529952,1.174674,0.587841,-0.001992589,0.028960339,-0.01557434,0.229558762,0.169117036,0.08681004,13.49151,7.537292578,1.99154962,T
0,0,0,0,0,0,0,0,0,0,0,0,0.0130955,0.05303,-0.0047265,-0.047232,0.004014,-0.0243815,0.0603275,0.049016,0.019655,-0.014144728,0.020301955,-0.017521339,0.006905027,0.005150965,0.002882782,0.063624769,0.112719838,0.081025777,T
1,1,2,0,0,0,0.07421875,0.0859375,0.078125,0,0,0,1.091789,1.108687,0.416998,-0.9006545,-1.152289,-0.6858635,1.9924435,2.260976,1.1028615,-0.01592444,-0.002238767,-0.036414899,0.300046975,0.372017959,0.19398693,23.11238796,35.43101277,9.974311366,T
3,2,2,0,0,0,0.21875,0.234375,0.11328125,0,0,0,1.091789,1.108687,0.416998,-0.9006545,-1.152289,-0.6858635,1.9924435,2.260976,1.1028615,-0.001981438,0.009437016,-0.029550469,0.428410232,0.470614128,0.217322509,46.98605278,56.72116796,12.31506282,T
